CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15917,239,1,? 123.10,1,1,1,111,Lost Customers
15918,182,2,? 334.23,1,2,2,122,Others
15919,11,2,? 639.89,3,2,2,322,Potential Loyalist
15920,146,4,? 167.50,1,3,1,131,Others
15921,164,1,? 336.03,1,1,2,112,Lost Customers
15922,365,1,? 369.50,1,1,2,112,Lost Customers
15923,364,1,? 127.08,1,1,1,111,Lost Customers
15925,186,1,? 207.15,1,1,1,111,Lost Customers
15930,59,1,? 426.63,2,1,2,212,Others
15932,-4,8,"? 2,495.87",4,4,4,444,Champions
15933,13,3,"? 1,107.46",3,3,3,333,Loyal Customers
15935,231,2,? 416.86,1,2,2,122,Others
15937,56,1,? 145.35,2,1,1,211,Others
15938,104,5,? 404.58,2,4,2,242,Others
15939,81,15,"? 6,115.01",2,4,4,244,Loyal Customers
15940,303,1,? 35.80,1,1,1,111,Lost Customers
15942,125,1,? 337.44,2,1,2,212,Others
15944,268,1,? 325.10,1,1,2,112,Lost Customers
15945,357,1,? 181.00,1,1,1,111,Lost Customers
15947,74,1,"? 1,708.24",2,1,4,214,Others
15948,0,2,? 955.24,4,2,3,423,Potential Loyalist
15949,8,2,? 364.72,4,2,2,422,Potential Loyalist
15950,23,4,"? 1,765.51",3,3,4,334,Loyal Customers
15951,0,2,? 708.22,4,2,3,423,Potential Loyalist
15952,25,4,? 806.57,3,3,3,333,Loyal Customers
15953,7,8,"? 1,659.38",4,4,3,443,Champions
15955,16,14,"? 4,416.26",3,4,4,344,Loyal Customers
15957,23,1,? 428.89,3,1,2,312,Potential Loyalist
15958,66,1,? 104.35,2,1,1,211,Others
15963,11,2,? 470.76,3,2,2,322,Potential Loyalist
15965,9,4,? 845.64,4,3,3,433,Loyal Customers
15967,15,2,? 418.83,3,2,2,322,Potential Loyalist
15969,-6,3,? 666.10,4,3,2,432,Others
15970,295,1,? 314.10,1,1,2,112,Lost Customers
15971,9,12,"? 4,199.85",4,4,4,444,Champions
15973,358,1,? 307.82,1,1,2,112,Lost Customers
15974,31,7,"? 3,442.15",3,4,4,344,Loyal Customers
15975,76,1,? 371.01,2,1,2,212,Others
15976,157,2,? 430.94,1,2,2,122,Others
15977,9,2,"? 1,054.73",4,2,3,423,Potential Loyalist
15978,69,1,"? 1,098.78",2,1,3,213,Others
15980,80,3,"? 2,398.86",2,3,4,234,Loyal Customers
15981,16,8,"? 3,408.48",3,4,4,344,Loyal Customers
15983,14,4,"? 1,475.02",3,3,3,333,Loyal Customers
15984,-6,10,"? 2,837.67",4,4,4,444,Champions
15985,115,2,"? 1,142.42",2,2,3,223,Others
15986,22,1,? 168.12,3,1,1,311,Potential Loyalist
15987,4,7,"? 1,451.28",4,4,3,443,Champions
15988,11,1,? 158.03,3,1,1,311,Potential Loyalist
15990,36,2,? 792.11,3,2,3,323,Potential Loyalist
15992,-5,1,? 41.99,4,1,1,411,Potential Loyalist
15993,0,7,"? 2,797.57",4,4,4,444,Champions
15994,46,1,? 427.07,2,1,2,212,Others
15996,80,6,"? 1,060.68",2,4,3,243,Loyal Customers
15998,28,5,"? 3,089.97",3,4,4,344,Loyal Customers
16000,-6,3,"? 12,393.70",4,3,4,434,Loyal Customers
16003,21,5,"? 2,735.37",3,4,4,344,Loyal Customers
16005,4,4,? 615.39,4,3,2,432,Others
16006,203,1,? 101.40,1,1,1,111,Lost Customers
16007,39,4,"? 1,701.94",3,3,4,334,Loyal Customers
16008,15,3,? 478.78,3,3,2,332,Others
16009,14,4,? 992.71,3,3,3,333,Loyal Customers
16010,237,3,? 407.50,1,3,2,132,Others
16011,0,16,"? 3,362.71",4,4,4,444,Champions
16012,27,3,"? 1,415.29",3,3,3,333,Loyal Customers
16013,-5,47,"? 37,130.60",4,4,4,444,Champions
16014,29,3,? 662.38,3,3,2,332,Others
16015,-5,3,? 705.39,4,3,3,433,Loyal Customers
16016,-5,8,"? 1,508.76",4,4,3,443,Champions
16017,39,1,? 211.88,3,1,1,311,Potential Loyalist
16018,31,2,? 408.90,3,2,2,322,Potential Loyalist
16019,38,9,"? 3,786.24",3,4,4,344,Loyal Customers
16020,8,3,? 851.01,4,3,3,433,Loyal Customers
16022,252,1,? 628.28,1,1,2,112,Lost Customers
16023,38,3,? 719.81,3,3,3,333,Loyal Customers
16024,4,1,? 251.24,4,1,1,411,Potential Loyalist
16025,21,1,? 439.66,3,1,2,312,Potential Loyalist
16026,35,1,? 236.09,3,1,1,311,Potential Loyalist
16027,83,6,? 934.62,2,4,3,243,Loyal Customers
16029,30,63,"? 81,024.84",3,4,4,344,Loyal Customers
16030,301,1,? 331.24,1,1,2,112,Lost Customers
16031,84,2,? 548.94,2,2,2,222,Others
16033,-3,20,"? 8,816.40",4,4,4,444,Champions
16034,188,3,? 437.70,1,3,2,132,Others
16036,79,2,? 758.92,2,2,3,223,Others
16037,261,3,? 855.02,1,3,3,133,Loyal Customers
16038,-1,3,? 471.78,4,3,2,432,Others
16040,57,3,"? 1,313.55",2,3,3,233,Loyal Customers
16041,22,3,"? 3,166.40",3,3,4,334,Loyal Customers
16042,14,5,"? 1,197.27",3,4,3,343,Loyal Customers
16043,29,4,? 773.99,3,3,3,333,Loyal Customers
16045,111,4,"? 1,340.70",2,3,3,233,Loyal Customers
16048,365,2,? 256.44,1,2,1,121,Others
16049,32,3,"? 1,111.79",3,3,3,333,Loyal Customers
16050,165,1,? 137.90,1,1,1,111,Lost Customers
16052,46,1,? 362.06,2,1,2,212,Others
16053,24,2,"? 1,511.95",3,2,3,323,Potential Loyalist
16054,137,1,? 783.90,1,1,3,113,Lost Customers
16055,212,1,? 134.80,1,1,1,111,Lost Customers
16056,37,1,? 664.85,3,1,2,312,Potential Loyalist
16057,8,7,"? 2,263.12",4,4,4,444,Champions
16059,57,6,"? 1,459.86",2,4,3,243,Loyal Customers
16062,1,4,"? 1,153.62",4,3,3,433,Loyal Customers
16063,252,1,? 335.32,1,1,2,112,Lost Customers
16065,357,1,? 372.09,1,1,2,112,Lost Customers
16066,8,5,"? 1,521.87",4,4,3,443,Champions
16070,14,2,? 852.15,3,2,3,323,Potential Loyalist
16071,36,1,? 326.24,3,1,2,312,Potential Loyalist
16072,280,1,? 584.32,1,1,2,112,Lost Customers
16073,289,1,? 122.40,1,1,1,111,Lost Customers
16076,-5,10,"? 2,234.73",4,4,4,444,Champions
16078,275,1,? 79.20,1,1,1,111,Lost Customers
16079,8,3,"? 1,352.00",4,3,3,433,Loyal Customers
16080,73,2,? 217.16,2,2,1,221,Others
16081,48,5,"? 2,806.90",2,4,4,244,Loyal Customers
16083,92,2,"? 1,317.62",2,2,3,223,Others
16084,291,1,? 436.18,1,1,2,112,Lost Customers
16085,15,5,? 981.51,3,4,3,343,Loyal Customers
16086,51,5,"? 1,121.39",2,4,3,243,Loyal Customers
16091,146,2,? 315.06,1,2,2,122,Others
16092,106,3,? 817.86,2,3,3,233,Loyal Customers
16093,98,1,? 17.00,2,1,1,211,Others
16094,3,4,"? 1,078.23",4,3,3,433,Loyal Customers
16096,256,1,? 320.62,1,1,2,112,Lost Customers
16097,232,1,? 185.05,1,1,1,111,Lost Customers
16098,79,7,"? 2,005.63",2,4,4,244,Loyal Customers
16099,42,3,? 731.90,3,3,3,333,Loyal Customers
16101,62,1,"? 1,290.70",2,1,3,213,Others
16102,34,3,"? 1,842.14",3,3,4,334,Loyal Customers
16103,-1,6,"? 1,429.64",4,4,3,443,Champions
16104,53,1,? 302.36,2,1,1,211,Others
16105,240,1,? 336.96,1,1,2,112,Lost Customers
16106,57,1,? 108.38,2,1,1,211,Others
16107,9,7,"? 3,204.16",4,4,4,444,Champions
16108,76,1,? 842.50,2,1,3,213,Others
16109,210,2,? 611.88,1,2,2,122,Others
16110,37,3,"? 1,337.48",3,3,3,333,Loyal Customers
16112,135,4,? 195.74,1,3,1,131,Others
16113,175,1,? 161.38,1,1,1,111,Lost Customers
16114,162,1,? 135.75,1,1,1,111,Lost Customers
16115,1,8,"? 1,667.97",4,4,4,444,Champions
16116,203,1,? 612.78,1,1,2,112,Lost Customers
16117,181,1,? 232.21,1,1,1,111,Lost Customers
16119,0,2,? 423.36,4,2,2,422,Potential Loyalist
16120,51,4,"? 1,309.14",2,3,3,233,Loyal Customers
16121,49,2,? 867.11,2,2,3,223,Others
16122,65,4,? 684.42,2,3,3,233,Loyal Customers
16123,43,1,? 307.78,2,1,2,212,Others
16124,309,1,? 249.00,1,1,1,111,Lost Customers
16125,359,1,? 289.35,1,1,1,111,Lost Customers
16126,21,4,"? 6,287.77",3,3,4,334,Loyal Customers
16127,31,1,? 656.25,3,1,2,312,Potential Loyalist
16128,9,5,"? 1,880.22",4,4,4,444,Champions
16131,43,6,"? 3,506.54",2,4,4,244,Loyal Customers
16133,-5,33,"? 14,589.04",4,4,4,444,Champions
16134,13,2,? 618.09,3,2,2,322,Potential Loyalist
16135,254,1,? 517.55,1,1,2,112,Lost Customers
16136,51,3,? 709.38,2,3,3,233,Loyal Customers
16139,10,3,? 635.41,3,3,2,332,Others
16140,57,2,? 725.18,2,2,3,223,Others
16141,80,1,? 620.40,2,1,2,212,Others
16142,241,1,? 535.34,1,1,2,112,Lost Customers
16143,-5,6,"? 2,424.94",4,4,4,444,Champions
16144,238,1,? 175.20,1,1,1,111,Lost Customers
16145,0,11,"? 3,799.49",4,4,4,444,Champions
16146,149,3,? 734.13,1,3,3,133,Loyal Customers
16147,125,1,? 375.00,2,1,2,212,Others
16148,288,1,? 76.32,1,1,1,111,Lost Customers
16149,-4,2,? 280.52,4,2,1,421,Potential Loyalist
16150,34,5,"? 2,053.02",3,4,4,344,Loyal Customers
16152,260,1,"? 1,829.04",1,1,4,114,Lost Customers
16153,41,5,"? 1,824.23",3,4,4,344,Loyal Customers
16156,0,9,"? 3,122.04",4,4,4,444,Champions
16157,7,3,? 656.69,4,3,2,432,Others
16159,273,1,? 348.20,1,1,2,112,Lost Customers
16160,57,2,"? 1,025.44",2,2,3,223,Others
16161,-7,19,"? 5,575.56",4,4,4,444,Champions
16162,244,1,? 37.40,1,1,1,111,Lost Customers
16163,224,2,? 856.60,1,2,3,123,Others
16164,9,3,? 822.48,4,3,3,433,Loyal Customers
16168,2,27,"? 3,787.60",4,4,4,444,Champions
16169,0,4,"? 1,822.97",4,3,4,434,Loyal Customers
16170,42,6,"? 1,885.05",3,4,4,344,Loyal Customers
16171,51,1,? 73.20,2,1,1,211,Others
16172,87,5,"? 1,140.21",2,4,3,243,Loyal Customers
16173,7,6,"? 1,418.32",4,4,3,443,Champions
16174,118,3,"? 1,009.55",2,3,3,233,Loyal Customers
16175,86,4,"? 1,037.59",2,3,3,233,Loyal Customers
16177,42,1,? 331.95,3,1,2,312,Potential Loyalist
16178,130,1,? 197.90,2,1,1,211,Others
16179,52,1,? 215.83,2,1,1,211,Others
16180,92,8,"? 10,254.18",2,4,4,244,Loyal Customers
16181,65,1,? 305.54,2,1,1,211,Others
16182,64,4,"? 6,617.65",2,3,4,234,Loyal Customers
16183,59,1,? 338.71,2,1,2,212,Others
16184,56,6,"? 1,158.79",2,4,3,243,Loyal Customers
16185,8,2,? 529.41,4,2,2,422,Potential Loyalist
16186,14,12,"? 4,006.94",3,4,4,344,Loyal Customers
16187,23,15,"? 6,911.44",3,4,4,344,Loyal Customers
16188,36,4,? 981.86,3,3,3,333,Loyal Customers
16189,7,2,? 215.48,4,2,1,421,Potential Loyalist
16190,32,1,? 215.08,3,1,1,311,Potential Loyalist
16191,-6,13,"? 5,180.52",4,4,4,444,Champions
16193,228,1,? 314.45,1,1,2,112,Lost Customers
16198,67,1,? 400.68,2,1,2,212,Others
16200,-4,2,"? 1,080.62",4,2,3,423,Potential Loyalist
16201,-5,4,"? 1,863.47",4,3,4,434,Loyal Customers
16202,352,1,? 365.27,1,1,2,112,Lost Customers
16203,50,4,? 592.90,2,3,2,232,Others
16204,15,1,? 405.71,3,1,2,312,Potential Loyalist
16205,22,4,? 761.38,3,3,3,333,Loyal Customers
16206,46,4,? 537.06,2,3,2,232,Others
16207,17,1,? 394.38,3,1,2,312,Potential Loyalist
16208,36,2,? 664.26,3,2,2,322,Potential Loyalist
16209,80,5,"? 2,262.62",2,4,4,244,Loyal Customers
16210,-7,18,"? 21,086.30",4,4,4,444,Champions
16211,80,1,? 547.02,2,1,2,212,Others
16212,11,2,? 690.34,3,2,3,323,Potential Loyalist
16213,70,1,? 159.00,2,1,1,211,Others
16214,162,3,"? 1,062.75",1,3,3,133,Loyal Customers
16215,72,1,? 242.35,2,1,1,211,Others
16216,259,1,? 914.93,1,1,3,113,Lost Customers
16217,227,2,? 304.25,1,2,1,121,Others
16218,21,7,"? 3,084.68",3,4,4,344,Loyal Customers
16221,28,3,? 864.86,3,3,3,333,Loyal Customers
16222,310,1,? 846.72,1,1,3,113,Lost Customers
16224,49,4,"? 1,295.30",2,3,3,233,Loyal Customers
16225,36,5,"? 1,096.32",3,4,3,343,Loyal Customers
16226,195,3,? 255.12,1,3,1,131,Others
16227,217,1,? 314.22,1,1,2,112,Lost Customers
16229,79,2,"? 1,010.60",2,2,3,223,Others
16230,181,2,? 542.03,1,2,2,122,Others
16232,35,4,? 990.88,3,3,3,333,Loyal Customers
16233,63,3,? 536.68,2,3,2,232,Others
16235,32,5,? 867.31,3,4,3,343,Loyal Customers
16236,70,1,? 432.20,2,1,2,212,Others
16239,48,2,? 414.20,2,2,2,222,Others
16240,16,2,"? 3,718.80",3,2,4,324,Potential Loyalist
16241,1,13,"? 2,607.87",4,4,4,444,Champions
16242,0,7,"? 3,603.21",4,4,4,444,Champions
16243,25,2,? 409.10,3,2,2,322,Potential Loyalist
16244,203,2,"? 1,522.75",1,2,3,123,Others
16245,15,3,"? 1,413.66",3,3,3,333,Loyal Customers
16247,162,1,? 114.56,1,1,1,111,Lost Customers
16248,53,1,? 152.94,2,1,1,211,Others
16249,44,5,"? 1,800.07",2,4,4,244,Loyal Customers
16250,253,2,? 389.44,1,2,2,122,Others
16253,58,2,"? 3,683.86",2,2,4,224,Others
16255,8,8,"? 2,619.91",4,4,4,444,Champions
16256,258,1,? 752.43,1,1,3,113,Lost Customers
16257,168,1,? 46.95,1,1,1,111,Lost Customers
16258,37,5,"? 5,203.51",3,4,4,344,Loyal Customers
16260,42,1,"? 1,035.45",3,1,3,313,Potential Loyalist
16261,9,4,? 746.83,4,3,3,433,Loyal Customers
16265,1,9,"? 5,447.00",4,4,4,444,Champions
16266,65,7,? 861.89,2,4,3,243,Loyal Customers
16268,63,2,? 667.65,2,2,2,222,Others
16270,345,1,"? 1,141.24",1,1,3,113,Lost Customers
16271,-6,5,"? 1,429.24",4,4,3,443,Champions
16272,108,1,? 411.70,2,1,2,212,Others
16274,365,1,? 357.95,1,1,2,112,Lost Customers
16275,188,1,? 559.87,1,1,2,112,Lost Customers
16276,168,1,? 810.60,1,1,3,113,Lost Customers
16278,92,1,? 566.38,2,1,2,212,Others
16279,13,3,"? 1,509.58",3,3,3,333,Loyal Customers
16281,64,1,"? 2,062.06",2,1,4,214,Others
16282,331,1,? 168.30,1,1,1,111,Lost Customers
16283,-3,5,"? 1,570.81",4,4,3,443,Champions
16284,23,2,? 823.97,3,2,3,323,Potential Loyalist
16287,161,1,? 142.50,1,1,1,111,Lost Customers
16292,113,1,? 302.25,2,1,1,211,Others
16293,13,10,"? 2,248.99",3,4,4,344,Loyal Customers
16295,1,4,"? 1,328.55",4,3,3,433,Loyal Customers
16297,260,1,? 301.90,1,1,1,111,Lost Customers
16298,14,3,? 598.20,3,3,2,332,Others
16302,118,1,? 233.22,2,1,1,211,Others
16303,17,3,"? 5,360.63",3,3,4,334,Loyal Customers
16305,130,1,? 361.22,2,1,2,212,Others
16306,205,6,? 632.27,1,4,2,142,Others
16308,29,4,"? 2,560.00",3,3,4,334,Loyal Customers
16309,98,2,? 706.57,2,2,3,223,Others
16311,9,2,? 616.26,4,2,2,422,Potential Loyalist
16313,-5,2,? 274.15,4,2,1,421,Potential Loyalist
16315,322,1,? 226.37,1,1,1,111,Lost Customers
16316,56,8,"? 2,938.91",2,4,4,244,Loyal Customers
16317,111,3,"? 1,341.65",2,3,3,233,Loyal Customers
16318,27,1,? 328.15,3,1,2,312,Potential Loyalist
16319,209,1,? 404.40,1,1,2,112,Lost Customers
16320,164,2,"? 1,038.46",1,2,3,123,Others
16321,64,5,? 373.65,2,4,2,242,Others
16322,-7,2,? 326.75,4,2,2,422,Potential Loyalist
16323,188,1,? 207.50,1,1,1,111,Lost Customers
16324,120,3,? 428.68,2,3,2,232,Others
16325,38,3,? 594.24,3,3,2,332,Others
16326,-3,14,"? 3,110.96",4,4,4,444,Champions
16327,6,6,"? 3,844.22",4,4,4,444,Champions
16330,9,3,? 251.91,4,3,1,431,Others
16332,20,7,"? 1,593.20",3,4,3,343,Loyal Customers
16333,-1,22,"? 26,626.80",4,4,4,444,Champions
16337,28,1,? 151.05,3,1,1,311,Potential Loyalist
16338,149,1,? 214.80,1,1,1,111,Lost Customers
16339,276,1,? 109.95,1,1,1,111,Lost Customers
16340,99,1,? 549.07,2,1,2,212,Others
16341,16,4,"? 1,971.87",3,3,4,334,Loyal Customers
16342,67,4,? 322.41,2,3,2,232,Others
16343,8,2,? 370.48,4,2,2,422,Potential Loyalist
16344,150,1,? 101.10,1,1,1,111,Lost Customers
16345,36,1,? 575.41,3,1,2,312,Potential Loyalist
16347,3,2,? 887.65,4,2,3,423,Potential Loyalist
16348,24,7,"? 1,469.45",3,4,3,343,Loyal Customers
16349,282,1,? 53.50,1,1,1,111,Lost Customers
16350,13,4,"? 1,116.47",3,3,3,333,Loyal Customers
16351,324,1,? 153.90,1,1,1,111,Lost Customers
16352,9,2,? 494.44,4,2,2,422,Potential Loyalist
16353,-5,23,"? 6,675.71",4,4,4,444,Champions
16354,55,2,? 395.80,2,2,2,222,Others
16356,189,3,? 211.77,1,3,1,131,Others
16357,25,3,? 658.88,3,3,2,332,Others
16358,-7,4,"? 2,027.50",4,3,4,434,Loyal Customers
16359,-1,9,"? 1,750.92",4,4,4,444,Champions
16360,-4,6,"? 3,512.53",4,4,4,444,Champions
16361,1,4,? 896.66,4,3,3,433,Loyal Customers
16362,24,5,? 734.77,3,4,3,343,Loyal Customers
16363,45,1,? 109.36,2,1,1,211,Others
16364,3,2,? 707.04,4,2,3,423,Potential Loyalist
16365,9,9,"? 1,540.42",4,4,3,443,Champions
16366,10,1,? 327.30,3,1,2,312,Potential Loyalist
16367,29,2,? 804.49,3,2,3,323,Potential Loyalist
16368,-6,2,? 497.43,4,2,2,422,Potential Loyalist
16369,10,3,"? 1,553.66",3,3,3,333,Loyal Customers
16370,74,4,"? 1,320.56",2,3,3,233,Loyal Customers
16372,25,2,? 367.93,3,2,2,322,Potential Loyalist
16374,58,2,? 473.03,2,2,2,222,Others
16376,0,2,? 987.01,4,2,3,423,Potential Loyalist
16377,259,1,? 676.20,1,1,3,113,Lost Customers
16378,239,3,? 362.95,1,3,2,132,Others
16379,-4,4,"? 2,157.40",4,3,4,434,Loyal Customers
16380,53,1,"? 1,780.59",2,1,4,214,Others
16383,66,2,? 668.36,2,2,2,222,Others
16384,81,2,? 584.50,2,2,2,222,Others
16385,52,3,? 555.89,2,3,2,232,Others
16386,20,2,? 317.20,3,2,2,322,Potential Loyalist
16387,314,1,? 94.36,1,1,1,111,Lost Customers
16389,45,4,"? 1,382.07",2,3,3,233,Loyal Customers
16392,261,1,? 221.19,1,1,1,111,Lost Customers
16393,-6,13,"? 3,046.21",4,4,4,444,Champions
16394,48,5,"? 1,555.34",2,4,3,243,Loyal Customers
16395,52,5,"? 1,486.90",2,4,3,243,Loyal Customers
16398,146,2,"? 1,705.80",1,2,4,124,Others
16399,11,2,? 408.57,3,2,2,322,Potential Loyalist
16400,86,1,? 303.93,2,1,1,211,Others
16401,-7,12,"? 4,098.32",4,4,4,444,Champions
16402,256,2,? 299.60,1,2,1,121,Others
16403,304,1,? 177.50,1,1,1,111,Lost Customers
16404,62,1,? 443.05,2,1,2,212,Others
16405,294,2,? 167.25,1,2,1,121,Others
16406,10,1,? 163.07,3,1,1,311,Potential Loyalist
16407,4,10,"? 2,126.93",4,4,4,444,Champions
16409,28,5,"? 2,028.88",3,4,4,344,Loyal Customers
16411,11,2,? 214.65,3,2,1,321,Potential Loyalist
16412,45,1,? 151.83,2,1,1,211,Others
16413,48,1,? 262.20,2,1,1,211,Others
16414,13,2,? 126.25,3,2,1,321,Potential Loyalist
16415,36,1,? 210.35,3,1,1,311,Potential Loyalist
16416,18,3,"? 1,051.40",3,3,3,333,Loyal Customers
16418,36,3,? 675.27,3,3,3,333,Loyal Customers
16419,104,6,? 972.23,2,4,3,243,Loyal Customers
16422,9,51,"? 34,684.40",4,4,4,444,Champions
16423,16,1,? 346.12,3,1,2,312,Potential Loyalist
16424,183,1,? 133.56,1,1,1,111,Lost Customers
16425,294,1,? 302.70,1,1,1,111,Lost Customers
16426,-6,10,"? 1,908.25",4,4,4,444,Champions
16427,255,2,? 241.06,1,2,1,121,Others
16429,98,1,? 284.55,2,1,1,211,Others
16430,49,1,? 300.85,2,1,1,211,Others
16431,205,3,? 642.81,1,3,2,132,Others
16432,56,1,? 287.40,2,1,1,211,Others
16433,20,1,? 184.26,3,1,1,311,Potential Loyalist
16434,21,7,"? 1,522.25",3,4,3,343,Loyal Customers
16438,-3,5,? 798.35,4,4,3,443,Champions
16440,-1,5,"? 3,640.67",4,4,4,444,Champions
16441,59,2,? 381.20,2,2,2,222,Others
16442,-7,3,? 616.79,4,3,2,432,Others
16444,38,4,? 654.67,3,3,2,332,Others
16445,25,1,? 230.51,3,1,1,311,Potential Loyalist
16446,-8,2,"? 1,68,472.50",4,2,4,424,Potential Loyalist
16447,127,1,? 259.01,2,1,1,211,Others
16448,190,1,? 188.89,1,1,1,111,Lost Customers
16449,189,2,? 707.69,1,2,3,123,Others
16450,141,1,? 311.92,1,1,2,112,Lost Customers
16451,79,1,? 266.97,2,1,1,211,Others
16454,36,2,? 6.90,3,2,1,321,Potential Loyalist
16455,55,7,"? 1,841.18",2,4,4,244,Loyal Customers
16456,91,5,"? 2,158.37",2,4,4,244,Loyal Customers
16457,210,1,? 208.36,1,1,1,111,Lost Customers
16458,-6,18,"? 3,482.74",4,4,4,444,Champions
16460,20,3,? 814.72,3,3,3,333,Loyal Customers
16461,169,1,? 151.42,1,1,1,111,Lost Customers
16462,65,3,? 136.00,2,3,1,231,Others
16463,13,4,"? 1,422.40",3,3,3,333,Loyal Customers
16464,11,3,"? 1,314.68",3,3,3,333,Loyal Customers
16466,25,7,"? 1,603.46",3,4,3,343,Loyal Customers
16468,66,1,? 74.90,2,1,1,211,Others
16469,15,4,? 650.43,3,3,2,332,Others
16470,43,4,? 762.39,2,3,3,233,Loyal Customers
16471,266,1,? 223.95,1,1,1,111,Lost Customers
16473,156,3,? 316.11,1,3,2,132,Others
16474,-1,7,"? 1,871.50",4,4,4,444,Champions
16475,80,4,? 544.30,2,3,2,232,Others
16477,55,7,"? 2,494.46",2,4,4,244,Loyal Customers
16478,17,3,? 331.00,3,3,2,332,Others
16479,2,2,? 300.83,4,2,1,421,Potential Loyalist
16480,67,1,? 769.29,2,1,3,213,Others
16482,7,1,? 220.62,4,1,1,411,Potential Loyalist
16483,184,1,? 139.35,1,1,1,111,Lost Customers
16484,165,2,? 404.30,1,2,2,122,Others
16485,69,1,? 363.65,2,1,2,212,Others
16488,25,3,? 498.80,3,3,2,332,Others
16491,38,1,? 731.50,3,1,3,313,Potential Loyalist
16493,71,4,"? 1,351.63",2,3,3,233,Loyal Customers
16494,288,1,? 826.53,1,1,3,113,Lost Customers
16495,-5,3,? 684.41,4,3,3,433,Loyal Customers
16496,0,3,"? 1,599.52",4,3,3,433,Loyal Customers
16497,41,6,"? 2,965.69",3,4,4,344,Loyal Customers
16498,153,2,? 100.97,1,2,1,121,Others
16499,352,2,? 365.45,1,2,2,122,Others
16500,-4,6,? 400.86,4,4,2,442,Champions
16503,98,4,"? 1,431.93",2,3,3,233,Loyal Customers
16504,17,1,? 484.38,3,1,2,312,Potential Loyalist
16505,23,1,? 777.60,3,1,3,313,Potential Loyalist
16506,11,2,? 90.30,3,2,1,321,Potential Loyalist
16509,288,1,? 363.70,1,1,2,112,Lost Customers
16510,364,1,? 248.10,1,1,1,111,Lost Customers
16511,13,3,? 950.26,3,3,3,333,Loyal Customers
16513,-4,4,? 874.59,4,3,3,433,Loyal Customers
16515,44,5,"? 1,627.13",2,4,3,243,Loyal Customers
16516,22,1,? 101.70,3,1,1,311,Potential Loyalist
16517,269,1,? 162.70,1,1,1,111,Lost Customers
16518,53,2,? 484.32,2,2,2,222,Others
16519,17,2,? 215.08,3,2,1,321,Potential Loyalist
16520,178,3,"? 1,046.57",1,3,3,133,Loyal Customers
16523,-7,21,"? 9,418.47",4,4,4,444,Champions
16525,-6,26,"? 13,027.45",4,4,4,444,Champions
16526,163,1,? 290.36,1,1,1,111,Lost Customers
16527,73,1,? 228.06,2,1,1,211,Others
16528,-5,1,? 244.41,4,1,1,411,Potential Loyalist
16529,182,1,? 455.25,1,1,2,112,Lost Customers
16531,14,7,"? 1,244.59",3,4,3,343,Loyal Customers
16532,9,3,"? 6,748.80",4,3,4,434,Loyal Customers
16533,11,3,"? 1,095.56",3,3,3,333,Loyal Customers
16535,-3,1,? 593.75,4,1,2,412,Potential Loyalist
16536,102,1,? 548.97,2,1,2,212,Others
16539,-6,4,"? 1,388.81",4,3,3,433,Loyal Customers
16542,45,1,? 119.62,2,1,1,211,Others
16545,156,1,? 339.30,1,1,2,112,Lost Customers
16546,282,2,? 787.15,1,2,3,123,Others
16549,2,10,"? 4,154.64",4,4,4,444,Champions
16550,100,5,"? 2,298.97",2,4,4,244,Loyal Customers
16551,87,3,? 922.12,2,3,3,233,Loyal Customers
16552,234,2,? 379.73,1,2,2,122,Others
16553,155,12,"? 5,719.82",1,4,4,144,Loyal Customers
16554,34,3,? 837.10,3,3,3,333,Loyal Customers
16555,27,2,? 285.89,3,2,1,321,Potential Loyalist
16556,58,7,"? 3,313.79",2,4,4,244,Loyal Customers
16557,16,2,? 281.85,3,2,1,321,Potential Loyalist
16558,-8,20,"? 8,338.49",4,4,4,444,Champions
16560,18,2,? 841.41,3,2,3,323,Potential Loyalist
16561,-3,2,? 511.12,4,2,2,422,Potential Loyalist
16563,45,1,"? 1,077.74",2,1,3,213,Others
16565,356,1,? 173.70,1,1,1,111,Lost Customers
16566,7,5,? 614.66,4,4,2,442,Champions
16567,186,2,? 865.60,1,2,3,123,Others
16569,-5,1,? 124.20,4,1,1,411,Potential Loyalist
16570,7,10,"? 3,738.40",4,4,4,444,Champions
16571,18,3,"? 1,421.69",3,3,3,333,Loyal Customers
16572,119,3,"? 1,009.60",2,3,3,233,Loyal Customers
16573,76,2,? 663.61,2,2,2,222,Others
16574,63,1,? 451.44,2,1,2,212,Others
16581,174,1,? 105.84,1,1,1,111,Lost Customers
16582,105,1,? 313.62,2,1,2,212,Others
16583,365,1,? 233.45,1,1,1,111,Lost Customers
16584,72,2,? 936.08,2,2,3,223,Others
16586,240,1,? 463.95,1,1,2,112,Lost Customers
16587,224,1,? 225.15,1,1,1,111,Lost Customers
16589,63,3,? 459.24,2,3,2,232,Others
16591,60,1,? 213.50,2,1,1,211,Others
16592,-4,16,"? 4,113.68",4,4,4,444,Champions
16593,42,3,? 330.03,3,3,2,332,Others
16594,67,1,? 181.09,2,1,1,211,Others
16595,53,1,? 360.16,2,1,2,212,Others
16596,7,2,? 250.15,4,2,1,421,Potential Loyalist
16597,-4,1,? 90.04,4,1,1,411,Potential Loyalist
